branch,date,t,source_right_end_label,physical_interval,responsible_issue_hour,point_price_forecast,scenario_mean_planning_price,actual_settlement_and_current_price,actual_load_kwh,actual_pv_kwh,forecast_load_kwh,forecast_pv_kwh,g0_kwh,geff_kwh,delta_plus_kwh,delta_minus_kwh,dp_charge_kwh,dp_discharge_kwh,dp_emergency_kwh,dp_unused_kwh,dp_end_soc_kwh,interval_plan_cost_yuan,interval_adjustment_transaction_yuan,interval_adjustment_surcharge_yuan,interval_emergency_cost_yuan,interval_total_bill_yuan
4-3,2025-05-17,83,13:50,13:40-13:50,12,0.6767511768052853,0.6764052542672909,0.7108,573.18135,1065.9315,574.3317230462791,1217.220487099105,0.0,0.0,0.0,0.0,433.3333333333333,0.0,0.0,59.41681666666665,7460.0,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,84,14:00,13:50-14:00,12,0.6872856916217408,0.686665657823004,0.7348,591.2249999999999,1040.2937499999998,603.3797645516194,1203.5885512274745,0.0,0.0,0.0,0.0,444.44444444444446,0.0,0.0,4.624305555555452,7860.0,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,85,14:10,14:00-14:10,12,0.7026074591575967,0.699012335473306,0.7125,588.0998666666667,1015.4849833333333,590.9616658691004,1155.8659941191663,0.0,0.0,0.0,0.0,411.1111111111111,0.0,0.0,16.274005555555505,8230.0,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,86,14:20,14:10-14:20,12,0.7108104323287181,0.7120103447628061,0.6812,564.4441666666667,1023.5609166666666,579.4963743989831,1146.5664447648765,0.0,0.0,0.0,0.0,366.6666666666667,0.0,0.0,92.45008333333323,8560.0,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,87,14:30,14:20-14:30,12,0.7310112858993798,0.7386028738829398,0.6963,550.4416666666666,1027.0,585.1158072415473,1126.3331685384142,0.0,0.0,0.0,0.0,311.1111111111111,0.0,0.0,165.4472222222223,8840.0,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,88,14:40,14:30-14:40,12,0.7753630265958311,0.772975648863052,0.754,574.62745,950.6854166666667,576.2650383211267,1092.6954489334785,0.0,0.0,0.0,0.0,277.77777777777777,0.0,0.0,98.28018888888897,9090.0,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,89,14:50,14:40-14:50,12,0.6691023894209562,0.6569459057032458,0.6513,601.3418999999999,876.8431333333333,558.0576515325697,1059.5806775843946,0.0,0.0,0.0,0.0,275.5012333333333,0.0,0.0,0.0,9337.95111,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,90,15:00,14:50-15:00,12,0.4846619702757619,0.4741955650861682,0.4354,599.055,853.01875,552.0516528514338,1030.559363399741,0.0,0.0,0.0,0.0,253.9637500000006,0.0,0.0,0.0,9566.518485,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,91,15:10,15:00-15:10,12,0.48430816563115153,0.48145174685293424,0.377,570.04415,855.8770666666666,573.7191055862518,974.9465372832976,0.0,0.0,0.0,0.0,285.8329166666671,0.0,0.0,0.0,9823.76811,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,92,15:20,15:10-15:20,12,0.5324158167908704,0.5274900996072012,0.4401,567.3106333333333,876.8144166666666,588.7414291703572,928.806107038078,0.0,0.0,0.0,0.0,309.50378333333396,0.0,0.0,0.0,10102.321515000001,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,93,15:30,15:20-15:30,12,0.5383878371378783,0.5231310829796878,0.4949,584.6533333333333,883.81875,576.8113521568315,882.9249946497473,0.0,0.0,0.0,0.0,208.53164999999836,0.0,0.0,90.63376666666835,10290.0,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,94,15:40,15:30-15:40,12,0.554242121120363,0.5363553534408825,0.4537,569.3643166666666,839.7677666666666,555.1368363949913,855.660445029959,0.0,0.0,0.0,0.0,222.22222222222223,0.0,0.0,48.18122777777779,10490.0,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,95,15:50,15:40-15:50,12,0.5761381113593904,0.5618615097927939,0.442,566.9011666666667,796.2495166666665,580.51638216432,830.2543834197722,0.0,0.0,0.0,0.0,166.66666666666666,0.0,0.0,62.68168333333321,10640.0,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,96,16:00,15:50-16:00,12,0.5953554785623838,0.5861958583414233,0.4897,592.3916666666667,770.34375,620.5734487146367,796.9528126128987,0.0,0.0,0.0,0.0,100.0,0.0,0.0,77.95208333333335,10730.0,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,97,16:10,16:00-16:10,12,0.6124012750581189,0.6069030180634792,0.5109,610.70115,730.3235166666666,591.0319097709516,722.4842554690771,0.0,0.0,0.0,0.0,77.77777777777777,0.0,0.0,41.844588888888836,10800.0,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,98,16:20,16:10-16:20,12,0.6344179465896757,0.6296002777223749,0.5523,609.7947666666666,677.0267666666666,589.5976394682535,676.0574859404788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.23199999999997,10800.0,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,99,16:30,16:20-16:30,12,0.6596814661009089,0.6542170598806675,0.6149,618.48,615.9875,634.4342431972358,622.2977926910172,0.0,0.0,0.0,0.0,0.0,2.4924999999997453,0.0,0.0,10797.230555555556,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,100,16:40,16:30-16:40,12,0.6828982262273464,0.6784660130948945,0.6389,663.0480333333333,547.7029666666666,633.9788888865247,571.4783908507334,60.92705394229199,60.92705394229199,0.0,0.0,0.0,54.41801272437515,0.0,0.0,10736.766096972917,38.926294763730354,0.0,0.0,0.0,38.926294763730354
4-3,2025-05-17,101,16:50,16:40-16:50,12,0.6922255635625563,0.6894991750556684,0.6407,628.9063666666666,469.77548333333334,565.2237979851657,530.4785976316674,58.214955354349854,58.214955354349854,0.0,0.0,0.0,100.91592797898284,0.0,0.0,10624.63728810738,37.298321895531956,0.0,0.0,0.0,37.298321895531956
4-3,2025-05-17,102,17:00,16:50-17:00,12,0.6965495214631473,0.6947060950457761,0.6447,525.2249999999999,401.1125,491.19997403945604,494.51477049382197,24.87558913676412,24.87558913676412,0.0,0.0,0.0,99.23691086323598,0.0,0.0,10514.374053814896,16.03729231647183,0.0,0.0,0.0,16.03729231647183
4-3,2025-05-17,103,17:10,17:00-17:10,12,0.7169788583668709,0.714322381173939,0.658,481.7080833333333,366.8876,499.6138670049172,396.9656389011887,71.73485004557796,71.73485004557796,0.0,0.0,0.0,43.08563328775454,0.0,0.0,10466.501127939613,47.201531329990296,0.0,0.0,0.0,47.201531329990296
4-3,2025-05-17,104,17:20,17:10-17:20,12,0.7457060146128545,0.7395075018469471,0.6659,474.46783333333326,331.1631,511.22299976775844,354.092832487424,143.22901302990647,143.22901302990647,0.0,0.0,0.0,0.07572030342689687,0.0,0.0,10466.416994269139,95.37619977661473,0.0,0.0,0.0,95.37619977661473
4-3,2025-05-17,105,17:30,17:20-17:30,12,0.7591476572390967,0.75079595777971,0.6486,478.6016666666667,282.53125,504.530105460136,314.0293715344587,196.49608014789243,196.49608014789243,0.0,0.0,0.42566348122515285,0.0,0.0,0.0,10466.800091402241,127.44735758392302,0.0,0.0,0.0,127.44735758392302
4-3,2025-05-17,106,17:40,17:30-17:40,12,0.7610123538867751,0.7575250783396709,0.6282,494.70501666666667,243.25381666666664,526.2952025679535,274.99059234037463,265.28623349791036,265.28623349791036,0.0,0.0,13.835033497909738,0.0,0.0,0.0,10479.25162155036,166.65281188338727,0.0,0.0,0.0,166.65281188338727
4-3,2025-05-17,107,17:50,17:40-17:50,12,0.8569389229086072,0.8583979371963281,0.783,473.02554999999995,210.07391666666666,501.45459244015257,239.03790137819888,275.20668262511526,275.20668262511526,0.0,0.0,12.25504929178189,0.0,0.0,0.0,10490.281165912964,215.48683249546525,0.0,0.0,0.0,215.48683249546525
4-3,2025-05-17,108,18:00,17:50-18:00,12,1.0001424306251367,1.0010904988550346,1.0422,446.29333333333335,172.93125,460.8957229660864,206.16158482284,155.75080126922205,155.75080126922205,0.0,0.0,0.0,117.61128206411122,0.0,0.0,10359.601963619507,162.32348508278324,0.0,0.0,0.0,162.32348508278324
4-3,2025-05-17,109,18:10,18:00-18:10,18,1.06837733634293,1.0645397420163616,1.1356,498.5135333333333,127.04376666666667,514.3342425906119,132.89103566544657,0.0,0.0,0.0,0.0,0.0,371.4697666666669,0.0,0.0,9946.857778434322,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,110,18:20,18:10-18:20,18,1.0672681840980422,1.068840594261091,1.1454,541.4802166666666,87.82713333333334,543.2795069468594,99.5136244207798,0.0,0.0,0.0,0.0,0.0,453.6530833333331,0.0,0.0,9442.79879695284,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,111,18:30,18:20-18:30,18,1.0878639966964665,1.1036929895585261,1.1501,549.4916666666666,56.39999999999999,518.8854408626959,64.94710391679001,0.0,0.0,0.0,0.0,0.0,493.09166666666664,0.0,0.0,8894.91916732321,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,112,18:40,18:30-18:40,18,1.0942660291302115,1.118643116357512,1.1435,572.5829166666666,21.915216666666666,527.4404028389764,32.25745428766233,0.0,0.0,0.0,0.0,0.0,550.6676999999993,0.0,0.0,8283.066167323212,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,113,18:50,18:40-18:50,18,1.0954498028036523,1.1174352832623282,1.1561,542.1708166666666,2.082183333333333,525.7444593353345,16.172701300198217,0.0,0.0,0.0,0.0,0.0,540.088633333333,0.0,0.0,7682.967685841731,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,114,19:00,18:50-19:00,18,1.0968361542208553,1.1122662377304098,1.1652,469.41499999999996,0.0,500.3574709464079,15.471696481140029,0.0,0.0,0.0,0.0,0.0,469.4149999999999,0.0,0.0,7161.3954636195085,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,115,19:10,19:00-19:10,18,1.0895111251613259,1.1060334022462222,1.1223,453.71838333333335,0.10001666666666666,492.6149777295087,0.21047794573980805,0.0,0.0,0.0,0.0,0.0,453.61836666666653,0.0,0.0,6657.375056212101,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,116,19:20,19:10-19:20,18,1.0890068591920798,1.1075056519119024,1.1237,503.77478333333335,0.0,507.269221320698,0.0,0.0,0.0,0.0,0.0,0.0,503.7747833333331,0.0,0.0,6097.625296952842,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,117,19:30,19:20-19:30,18,1.093419664556079,1.1107530365402751,1.1924,572.3816666666667,0.0,524.5717590995114,0.0,0.0,0.0,0.0,0.0,0.0,572.381666666667,0.0,0.0,5461.645667323212,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,118,19:40,19:30-19:40,18,1.0935408182061164,1.108622292078429,1.2422,593.3346166666666,0.007183333333333333,517.1059121460211,0.015111915077805137,0.0,0.0,0.0,0.0,0.0,593.3274333333331,0.0,0.0,4802.392963619509,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,119,19:50,19:40-19:50,18,1.093020253484318,1.1045304341323094,1.195,554.6066999999999,0.0,486.7219065550064,0.0,0.0,0.0,0.0,0.0,0.0,554.6067000000004,0.0,0.0,4186.163296952842,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,120,20:00,19:50-20:00,18,1.0928669491239111,1.1036653136009134,1.113,507.4133333333333,0.0,472.8482408854538,0.0,0.0,0.0,0.0,0.0,0.0,507.4133333333332,0.0,0.0,3622.3707043602494,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,121,20:10,20:00-20:10,18,1.0859180130233073,1.103855374320017,1.1399,523.9636499999999,0.0005166666666666666,518.595515389022,0.0010827695612708548,0.0,0.0,0.0,0.0,0.0,523.9631333333333,0.0,0.0,3040.1894451009903,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,122,20:20,20:10-20:20,18,1.0754191281433771,1.095938495381737,1.1994,563.8419833333332,0.0,563.3691050848875,0.0,0.0,0.0,0.0,0.0,0.0,563.8419833333331,0.0,0.0,2413.698352508398,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,123,20:30,20:20-20:30,18,1.0862462302455627,1.1015124375517158,1.2239,575.7983333333333,0.0,565.0889285501486,0.0,0.0,0.0,0.0,0.0,0.0,575.7983333333334,0.0,0.0,1773.9224265824719,0.0,0.0,0.0,0.0,0.0
4-3,2025-05-17,124,20:40,20:30-20:40,18,1.1244323302835348,1.136296961938707,1.1926,545.1195166666666,0.0,534.6963585914583,0.0,0.0,0.0,0.0,0.0,0.0,516.5301839242247,28.58933274244191,0.0,1200.0,0.0,0.0,0.0,170.47819114318114,170.47819114318114
4-3,2025-05-17,125,20:50,20:40-20:50,18,1.0086458353033732,1.0287154065620914,1.0175,528.895,0.0,515.0844243074353,0.0,460.77834921052465,460.77834921052465,0.0,0.0,0.0,0.0,68.11665078947533,0.0,1200.0,468.84197032170886,0.0,0.0,346.54346089145577,815.3854312131647
4-3,2025-05-17,126,21:00,20:50-21:00,18,0.8094039664433128,0.8389658008708814,0.821,536.275,0.0,532.818013095548,0.0,537.6710787536699,537.6710787536699,0.0,0.0,1.3960787536699273,0.0,0.0,0.0,1201.256470878303,441.427955656763,0.0,0.0,0.0,441.427955656763
4-3,2025-05-17,127,21:10,21:00-21:10,18,0.7885586404843766,0.80925817371627,0.8356,527.4490666666666,0.0,577.7607734884829,0.0,584.7722667497848,584.7722667497848,0.0,0.0,57.32320008311818,0.0,0.0,0.0,1252.8473509531093,488.63570609612015,0.0,0.0,0.0,488.63570609612015
4-3,2025-05-17,128,21:20,21:10-21:20,18,0.8038534255333034,0.8185388739772185,0.8369,527.7069666666666,0.0,591.4492097617177,0.0,595.6441523403965,595.6441523403965,0.0,0.0,67.93718567372984,0.0,0.0,0.0,1313.9908180594662,498.49459109367785,0.0,0.0,0.0,498.49459109367785
4-3,2025-05-17,129,21:30,21:20-21:30,18,0.8024931793930853,0.8229340130437139,0.7783,537.67,0.0,575.9740226344554,0.0,590.7131732985735,590.7131732985735,0.0,0.0,53.04317329857339,0.0,0.0,0.0,1361.7296740281822,459.7520627782797,0.0,0.0,0.0,459.7520627782797
4-3,2025-05-17,130,21:40,21:30-21:40,18,0.8495376916830231,0.8742934600740574,0.8043,525.1086333333333,0.0,577.8245083342254,0.0,545.2558038609303,545.2558038609303,0.0,0.0,20.14717052759705,0.0,0.0,0.0,1379.8621275030196,438.54924304534626,0.0,0.0,0.0,438.54924304534626
4-3,2025-05-17,131,21:50,21:40-21:50,18,0.6787737393789898,0.6989835732316368,0.6641,493.3779333333333,0.0,535.822373658251,0.0,559.1499979799271,559.1499979799271,0.0,0.0,65.77206464659386,0.0,0.0,0.0,1439.056985684954,371.3315136584696,0.0,0.0,0.0,371.3315136584696
4-3,2025-05-17,132,22:00,21:50-22:00,18,0.3811371857217356,0.3940442588409813,0.3945,462.605,0.0,457.41728628903877,0.0,534.0693126561448,534.0693126561448,0.0,0.0,71.46431265614486,0.0,0.0,0.0,1503.3748670754844,210.69034384284913,0.0,0.0,0.0,210.69034384284913
4-3,2025-05-17,133,22:10,22:00-22:10,18,0.34261413555234055,0.35772017282609153,0.317,450.3201833333333,0.0,424.70042976691764,0.0,1215.005016977063,1215.005016977063,0.0,0.0,764.6848336437299,0.0,0.0,0.0,2191.5912173548413,385.15659038172896,0.0,0.0,0.0,385.15659038172896
4-3,2025-05-17,134,22:20,22:10-22:20,18,0.38583217607132214,0.4016523818323303,0.3382,435.8040833333333,0.0,432.5880549724145,0.0,456.1959369168608,456.1959369168608,0.0,0.0,20.391853583527233,0.0,0.0,0.0,2209.943885580016,154.2854658652823,0.0,0.0,0.0,154.2854658652823
4-3,2025-05-17,135,22:30,22:20-22:30,18,0.37758153262179445,0.3878650019713593,0.3541,429.8516666666667,0.0,444.494161638683,0.0,1219.4234714582524,1219.4234714582524,0.0,0.0,789.5718047915857,0.0,0.0,0.0,2920.558509892443,431.7978512433672,0.0,0.0,0.0,431.7978512433672
4-3,2025-05-17,136,22:40,22:30-22:40,18,0.37314892752210427,0.3784195679400905,0.3605,465.18578333333335,0.0,433.413001380288,0.0,1217.1526613477424,1217.1526613477424,0.0,0.0,751.9668780144093,0.0,0.0,0.0,3597.3287001054114,438.78353441586114,0.0,0.0,0.0,438.78353441586114
4-3,2025-05-17,137,22:50,22:40-22:50,18,0.37715938912917285,0.3840807436896798,0.3617,498.54313333333334,0.0,442.65309668657443,0.0,1212.103976507955,1212.103976507955,0.0,0.0,713.5608431746217,0.0,0.0,0.0,4239.533458962571,438.4180083029273,0.0,0.0,0.0,438.4180083029273
4-3,2025-05-17,138,23:00,22:50-23:00,18,0.38109584731923407,0.39465887402777233,0.3588,488.49499999999995,0.0,473.90491648852566,0.0,521.8038686328051,521.8038686328051,0.0,0.0,33.30886863280486,0.0,0.0,0.0,4269.511440732095,187.22322806545048,0.0,0.0,0.0,187.22322806545048
4-3,2025-05-17,139,23:10,23:00-23:10,18,0.37724450374899804,0.39464265148991134,0.353,436.47558333333336,0.0,479.0239173327547,0.0,515.0139669327416,515.0139669327416,0.0,0.0,78.5383835994081,0.0,0.0,0.0,4340.195985971563,181.79993032725778,0.0,0.0,0.0,181.79993032725778
4-3,2025-05-17,140,23:20,23:10-23:20,18,0.37032259794747563,0.38569893702306374,0.3581,425.2063833333333,0.0,449.4519823395854,0.0,1243.1709127797233,1243.1709127797233,0.0,0.0,817.9645294463899,0.0,0.0,0.0,5076.364062473313,445.1795038664189,0.0,0.0,0.0,445.1795038664189
4-3,2025-05-17,141,23:30,23:20-23:30,18,0.3661733840974408,0.37707343801415527,0.3602,443.0566666666667,0.0,427.22236839508435,0.0,1209.5121930532125,1209.5121930532125,0.0,0.0,766.4555263865461,0.0,0.0,0.0,5766.174036221205,435.6662919377672,0.0,0.0,0.0,435.6662919377672
4-3,2025-05-17,142,23:40,23:30-23:40,18,0.373223775173417,0.38259444428363004,0.3401,418.27976666666666,0.0,460.90871367502706,0.0,1240.3871732692103,1240.3871732692103,0.0,0.0,822.1074066025438,0.0,0.0,0.0,6506.070702163494,421.8556776288584,0.0,0.0,0.0,421.8556776288584
4-3,2025-05-17,143,23:50,23:40-23:50,18,0.376297431147537,0.38211271738489777,0.3766,486.33455000000004,0.0,469.45053278035834,0.0,1201.0344055957207,1201.0344055957207,0.0,0.0,714.699855595721,0.0,0.0,0.0,7149.300572199643,452.3095571473484,0.0,0.0,0.0,452.3095571473484
4-3,2025-05-17,144,0:00+1,23:50-00:00+1,18,0.3743740626692728,0.37349036335170516,0.4486,606.1633333333333,0.0,438.5232876958146,0.0,1104.500591771484,1104.500591771484,0.0,0.0,498.33725843815046,0.0,0.0,0.0,7597.804104793979,495.47896546868776,0.0,0.0,0.0,495.47896546868776
4-3,2025-05-18,1,00:10,0:00-0:10,0,0.439869236107389,0.445619853423728,0.4494,589.5333833333333,0.0,562.274520859946,0.0,583.4917053760998,583.4917053760998,0.0,0.0,0.0,6.0416779572331505,0.0,0.0,7591.091129285942,262.22117239601926,0.0,0.0,0.0,262.22117239601926
4-3,2025-05-18,2,00:20,0:10-0:20,0,0.4494593911153317,0.46233296749892483,0.4269,570.7642666666666,0.0,563.9627810607427,0.0,581.0561266592093,581.0561266592093,0.0,0.0,10.291859992542717,0.0,0.0,0.0,7600.35380327923,248.05286047081646,0.0,0.0,0.0,248.05286047081646
4-3,2025-05-18,3,00:30,0:20-0:30,0,0.44846001513472866,0.4717745030160357,0.4276,606.9483333333333,0.0,574.7870253528915,0.0,583.8073115820695,583.8073115820695,0.0,0.0,0.0,23.141021751264,0.0,0.0,7574.641556888937,249.6360064324929,0.0,0.0,0.0,249.6360064324929
4-3,2025-05-18,4,00:40,0:30-0:40,0,0.4428385589894766,0.4559055765368571,0.4444,616.0376333333334,0.0,572.3173826421344,0.0,597.5984985372758,597.5984985372758,0.0,0.0,0.0,18.439134796057353,0.0,0.0,7554.153629337762,265.57277274996534,0.0,0.0,0.0,265.57277274996534
4-3,2025-05-18,5,00:50,0:40-0:50,0,0.44136621253608027,0.4448370572275876,0.4273,600.6216833333333,0.0,573.7091213743859,0.0,579.1801544164523,579.1801544164523,0.0,0.0,0.0,21.441528916880998,0.0,0.0,7530.3297083190055,247.48367998215008,0.0,0.0,0.0,247.48367998215008
4-3,2025-05-18,6,01:00,0:50-1:00,0,0.44440026468706434,0.45105307066681755,0.3986,578.1666666666666,0.0,579.8412639976624,0.0,609.5266891417652,609.5266891417652,0.0,0.0,31.360022475098756,0.0,0.0,0.0,7558.553728546594,242.95733829190763,0.0,0.0,0.0,242.95733829190763
4-3,2025-05-18,7,01:10,1:00-1:10,0,0.44505754051645846,0.4578787971701443,0.4275,560.9778833333332,0.0,573.4872666386433,0.0,581.1193757169842,581.1193757169842,0.0,0.0,20.14149238365058,0.0,0.0,0.0,7576.68107169188,248.42853311901075,0.0,0.0,0.0,248.42853311901075
4-3,2025-05-18,8,01:20,1:10-1:20,0,0.44401629003007215,0.45355642306151966,0.4411,571.6015333333332,0.0,569.9541509097156,0.0,584.5743751225943,584.5743751225943,0.0,0.0,12.972841789261212,0.0,0.0,0.0,7588.356629302215,257.85575686657637,0.0,0.0,0.0,257.85575686657637
4-3,2025-05-18,9,01:30,1:20-1:30,0,0.44059471052837806,0.4398119373058594,0.4256,605.74,0.0,573.9565289616522,0.0,596.4226852429447,596.4226852429447,0.0,0.0,0.0,9.317314757055646,0.0,0.0,7578.004057349931,253.83749483939724,0.0,0.0,0.0,253.83749483939724
4-3,2025-05-18,10,01:40,1:30-1:40,0,0.43576782932080715,0.4320241721982855,0.4394,630.4100666666666,0.0,577.8277952536562,0.0,1375.1188077144666,1375.1188077144666,0.0,0.0,744.708741047799,0.0,0.0,0.0,8248.24192429295,604.2272041097366,0.0,0.0,0.0,604.2272041097366
4-3,2025-05-18,11,01:50,1:40-1:50,0,0.44856244411221874,0.45024109785172206,0.4462,618.0186833333332,0.0,598.6334501430617,0.0,631.4058143229704,631.4058143229704,0.0,0.0,13.387130989637322,0.0,0.0,0.0,8260.290342183624,281.73327435090937,0.0,0.0,0.0,281.73327435090937
4-3,2025-05-18,12,02:00,1:50-2:00,0,0.4629428977183575,0.46977170138976093,0.4348,591.8533333333332,0.0,618.6774054784778,0.0,650.1689227465861,650.1689227465861,0.0,0.0,58.31558941325258,0.0,0.0,0.0,8312.77437265555,282.6934476102156,0.0,0.0,0.0,282.6934476102156
4-3,2025-05-18,13,02:10,2:00-2:10,0,0.4442587366712604,0.44711158612688773,0.4313,604.8586499999999,0.0,599.412900571374,0.0,626.456946200474,626.456946200474,0.0,0.0,21.59829620047377,0.0,0.0,0.0,8332.212839235977,270.19088089626445,0.0,0.0,0.0,270.19088089626445
4-3,2025-05-18,14,02:20,2:10-2:20,0,0.4394111676843556,0.44343665504005625,0.415,631.9662333333333,0.0,581.880311815036,0.0,646.8650865790635,646.8650865790635,0.0,0.0,14.898853245730505,0.0,0.0,0.0,8345.621807157135,268.4490109303113,0.0,0.0,0.0,268.4490109303113
4-3,2025-05-18,15,02:30,2:20-2:30,0,0.4543865220776944,0.46438905426381993,0.4028,632.4716666666666,0.0,590.5165487914617,0.0,598.903323641912,598.903323641912,0.0,0.0,0.0,33.56834302475436,0.0,0.0,8308.323648240741,241.23825876296218,0.0,0.0,0.0,241.23825876296218
4-3,2025-05-18,16,02:40,2:30-2:40,0,0.44844008929448526,0.45452633982487817,0.4352,592.9880666666666,0.0,608.5903602010741,0.0,615.2610557298647,615.2610557298647,0.0,0.0,22.272989063197503,0.0,0.0,0.0,8328.369338397619,267.7616114536371,0.0,0.0,0.0,267.7616114536371
4-3,2025-05-18,17,02:50,2:40-2:50,0,0.4398492592950172,0.44144752457270126,0.4516,587.6257166666667,0.0,604.4190010737965,0.0,624.0311005494101,624.0311005494101,0.0,0.0,36.405383882742576,0.0,0.0,0.0,8361.134183892087,281.8124450081136,0.0,0.0,0.0,281.8124450081136
4-3,2025-05-18,18,03:00,2:50-3:00,0,0.4440859408460075,0.4484922952011291,0.449,618.1199999999999,0.0,586.4718718867617,0.0,622.3445052637903,622.3445052637903,0.0,0.0,4.224505263789776,0.0,0.0,0.0,8364.936238629498,279.43268286344187,0.0,0.0,0.0,279.43268286344187
4-3,2025-05-18,19,03:10,3:00-3:10,0,0.45606396011522105,0.4682243030175241,0.4804,614.8569666666666,0.0,592.0673417279595,0.0,585.922945130138,585.922945130138,0.0,0.0,0.0,28.934021536529144,0.0,0.0,8332.787325811132,281.4773828405183,0.0,0.0,0.0,281.4773828405183
4-3,2025-05-18,20,03:20,3:10-3:20,0,0.46146283954907363,0.4738801433255956,0.491,599.0670333333333,0.0,601.004198457955,0.0,592.3976332674647,592.3976332674647,0.0,0.0,0.0,6.66940006586774,0.0,0.0,8325.376881293501,290.86723793432515,0.0,0.0,0.0,290.86723793432515
4-3,2025-05-18,21,03:30,3:20-3:30,0,0.4567506311854686,0.4617563917974691,0.4501,602.9666666666667,0.0,601.4340847469138,0.0,621.4817516208351,621.4817516208351,0.0,0.0,18.51508495416864,0.0,0.0,0.0,8342.040457752253,279.7289364045379,0.0,0.0,0.0,279.7289364045379
4-3,2025-05-18,22,03:40,3:30-3:40,0,0.4509788402563099,0.4521788752057792,0.3896,633.4464499999999,0.0,602.5941072600966,0.0,674.1905851033562,674.1905851033562,0.0,0.0,40.7441351033554,0.0,0.0,0.0,8378.710179345273,262.66465195626756,0.0,0.0,0.0,262.66465195626756
4-3,2025-05-18,23,03:50,3:40-3:50,0,0.4520356652533617,0.4518332605381684,0.3805,648.8134,0.0,605.0768720565762,0.0007571217743358455,629.934035279685,629.934035279685,0.0,0.0,0.0,18.879364720314335,0.0,0.0,8357.733107433813,239.68990042392014,0.0,0.0,0.0,239.68990042392014
4-3,2025-05-18,24,04:00,3:50-4:00,0,0.458823161593975,0.45890381345541315,0.4215,633.5716666666666,0.0,603.7918732819836,0.0,630.5059838850359,630.5059838850359,0.0,0.0,0.0,3.06568278163013,0.0,0.0,8354.326793232001,265.75827220754263,0.0,0.0,0.0,265.75827220754263
4-3,2025-05-18,25,04:10,4:00-4:10,0,0.4632213611267803,0.4663602786737583,0.4496,612.9979,0.0018833333333333332,596.0375800866158,0.0,595.7787553643532,595.7787553643532,0.0,0.0,0.0,17.21726130231418,0.0,0.0,8335.196502896097,267.86212841181316,0.0,0.0,0.0,267.86212841181316
4-3,2025-05-18,26,04:20,4:10-4:20,0,0.46264911656452884,0.46508377422837904,0.4791,620.2005666666666,0.0,600.4750449191239,0.010555085329847124,607.6699216999424,607.6699216999424,0.0,0.0,0.0,12.530644966724504,0.0,0.0,8321.27356404418,291.1346594864424,0.0,0.0,0.0,291.1346594864424
4-3,2025-05-18,27,04:30,4:20-4:30,0,0.4600251843398679,0.4600851549695312,0.4933,634.1483333333333,0.0,612.4427099479268,0.0,627.4772579783487,627.4772579783487,0.0,0.0,0.0,6.671075354985078,0.0,0.0,8313.861258094197,309.5345313607194,0.0,0.0,0.0,309.5345313607194
4-3,2025-05-18,28,04:40,4:30-4:40,0,0.46021489508644314,0.46487119683061334,0.4559,607.4181333333333,0.02615,609.5479997429584,0.0,637.9969513158541,637.9969513158541,0.0,0.0,30.604967982520368,0.0,0.0,0.0,8341.405729278466,290.8628101048979,0.0,0.0,0.0,290.8628101048979
4-3,2025-05-18,29,04:50,4:40-4:50,0,0.4601171482660637,0.46944795137148143,0.4507,605.6040666666667,0.0,611.727900468327,0.14706897640520755,623.2598999817175,623.2598999817175,0.0,0.0,17.655833315050888,0.0,0.0,0.0,8357.295979262011,280.9032369217601,0.0,0.0,0.0,280.9032369217601
